TradeTime,last_price,volume
10:48:50,47630.0,13990
10:48:51,47630.0,14002
10:48:51,47630.0,14010
10:48:52,47630.0,14010
10:48:53,47630.0,14010
10:48:54,47640.00000000001,14050
10:48:54,47640.00000000001,14050
10:48:55,47640.00000000001,14050
10:48:59,47640.00000000001,14054
10:48:59,47640.00000000001,14062
10:49:00,47640.00000000001,14066
10:49:00,47640.00000000001,14074
10:49:01,47640.00000000001,14074
10:49:01,47640.00000000001,14074
10:49:02,47640.00000000001,14074
10:49:02,47640.00000000001,14074
10:49:03,47650.0,14096
10:49:03,47670.0,14122
10:49:04,47670.0,14124
10:49:04,47670.0,14140
10:49:05,47670.0,14140
10:49:05,47670.0,14140
10:49:06,47670.0,14140
10:49:06,47660.0,14148
10:49:07,47650.0,14158
10:49:07,47650.0,14158
10:49:08,47650.0,14158
10:49:08,47650.0,14158
10:49:09,47650.0,14158
10:49:14,47650.0,14158
10:49:17,47650.0,14158
10:49:22,47650.0,14158
10:49:26,47650.0,14158
10:49:28,47650.0,14158
10:49:29,47650.0,14158
10:49:30,47650.0,14164
10:49:30,47650.0,14204
10:49:31,47640.0,14214
10:49:31,47640.0,14214
10:49:32,47640.0,14214
10:49:35,47630.0,14228
10:49:35,47630.0,14228
10:49:39,47630.0,14228
10:49:40,47630.0,14228
10:49:41,47630.0,14228
10:49:42,47630.0,14228
10:49:43,47630.0,14228
10:49:43,47630.0,14228
10:49:44,47630.0,14228
10:49:44,47630.0,14228
10:49:45,47630.0,14228
10:49:45,47640.0,14234
10:49:46,47640.0,14234
10:49:47,47640.0,14234
10:49:47,47640.0,14234
10:49:52,47640.0,14234
10:49:55,47640.0,14234
10:49:56,47640.0,14234
10:49:59,47640.0,14234
10:50:00,47640.0,14234
10:50:06,47640.0,14234
10:50:11,47640.0,14234
10:50:21,47640.0,14234
10:50:22,47640.0,14234
10:50:25,47640.0,14234
10:50:26,47650.0,14256
10:50:26,47650.0,14256
10:50:27,47650.0,14256
10:50:28,47650.0,14256
10:50:29,47650.0,14256
10:50:29,47650.0,14256
10:50:30,47650.0,14270
10:50:31,47650.0,14276
10:50:31,47650.0,14276
10:50:33,47650.0,14276
10:50:34,47650.0,14276
10:50:34,47650.0,14278
10:50:38,47650.0,14278
10:50:39,47650.0,14278
10:50:39,47650.0,14278
10:50:43,47650.0,14278
10:50:44,47650.0,14278
10:50:44,47650.0,14278
10:50:48,47650.0,14278
10:50:52,47650.0,14278
10:51:02,47650.0,14278
10:51:06,47650.0,14278
10:51:07,47650.0,14278
10:51:07,47660.0,14280
10:51:08,47660.0,14280
10:51:10,47660.0,14280
10:51:10,47660.0,14284
10:51:13,47660.0,14284
10:51:14,47660.0,14284
10:51:15,47660.0,14284
10:51:20,47660.0,14284
10:51:24,47660.0,14284
10:51:25,47660.0,14284
10:51:29,47660.0,14284
10:51:36,47660.0,14284
10:51:40,47660.0,14284
10:51:42,47660.0,14284
10:51:44,47660.0,14284
10:51:49,47660.0,14284
10:52:02,47660.0,14284
